time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.077138669377,0.152471387266,11.9546513786,0.0699086798535,0.0465431754312,0.0,-0.243213033741,0.424586212222,2.62488358977,0.0396025992724,0.062093603778,0.0,431.8229592899236,432.4663524811576,433.24829390535194,434.25957624974455
1.3800000000000008,-0.0926002409615,0.179234825614,12.1128029335,0.0718534233956,0.0505352355629,0.0,-0.272521476341,0.467720538336,2.64674067957,0.0114134728882,0.0741919994058,0.0,417.79832976678716,418.85538192738045,421.1655007733346,418.72074317923307
1.4400000000000008,-0.109968611046,0.208716707023,12.2736704296,0.0724553265977,0.0547596657245,0.0,-0.306840818058,0.515052666784,2.71530727394,0.00711417464463,0.061499524642,0.0,435.214607628735,434.15484257989954,434.7897494472271,434.4292861855237
1.5000000000000009,-0.129486487406,0.241059955564,12.438805602,0.0731280881323,0.0588563827646,0.0,-0.344131137173,0.563089507532,2.78897941914,0.0183564491407,0.0792153613957,0.0,435.9831728910895,437.4643515192581,436.2562030946024,437.1937953666311
1.560000000000001,-0.151604882037,0.276639646535,12.6129860158,0.0741071639972,0.0636383817666,0.0,-0.393691839631,0.622973854427,3.01639241316,0.0118929515319,0.0806514555484,0.0,483.5678102533922,483.68051087159733,484.54946353926766,484.0632104722382
1.620000000000001,-0.1766271158,0.315617060473,12.7979011798,0.0747015504059,0.0685203409076,0.0,-0.440879199756,0.676305972479,3.14703158733,0.0056037717012,0.0827572090495,0.0,456.37694573271455,456.5501529801264,456.6746762895774,456.17261325279753
1.680000000000001,-0.204951028081,0.358192097882,12.9958316383,0.0747239575819,0.0746206587998,0.0,-0.50394151766,0.742810105984,3.44969429372,-0.0129598408651,0.124770714068,0.0,505.6206718115871,508.64531911396415,508.2244747901289,506.89219536591304
1.740000000000001,-0.237027917146,0.404548669552,13.2092132566,0.0741369453363,0.0826809846212,0.0,-0.566166543332,0.802262254251,3.6622646805,-0.00408694237096,0.148689849398,0.0,483.3152614795586,485.12935460615205,482.88637939603046,483.55539407148143
1.8000000000000012,-0.272543580318,0.454023500436,13.4294905093,0.0736162252208,0.0919147889752,0.0,-0.618501990487,0.846844643368,3.68015245257,-0.01996245793,0.162669922819,0.0,425.11885186771826,426.3384581233315,425.2422108342375,423.88011519108096
1.8600000000000012,-0.311747012963,0.506451918018,13.6548209447,0.0729775495849,0.101545841477,0.0,-0.689293765787,0.900615915321,3.83022947985,0.00343064081774,0.155828864021,0.0,467.3188942752789,466.8084104617848,466.3754514862624,468.199210359504
1.9200000000000013,-0.35512814528,0.561894551024,13.8864136433,0.0729394790156,0.111048376075,0.0,-0.757627746589,0.947445724376,3.88918442498,-0.0103474187498,0.163030475591,0.0,439.9857874205613,440.6056454635873,440.7535008949046,439.613250706223
1.9800000000000013,-0.402855795733,0.620177707836,14.1220469933,0.0720114349,0.120567683249,0.0,-0.834215224212,0.995209523889,3.96484239306,-0.0284322421135,0.148046576174,0.0,447.368626833864,446.170396526664,446.56160045123625,445.08389794582894
2.0400000000000014,-0.455507820475,0.681382647197,14.3633462311,0.0705312413361,0.129602640333,0.0,-0.92173385628,1.04473529861,4.07790126968,-0.0180451677019,0.15521993111,0.0,457.88572163412516,458.47661737955286,459.08096785257015,459.9043904016379
2.1000000000000014,-0.513779413125,0.745619382569,14.6127289174,0.0699162638084,0.139007276265,0.0,-1.02160700698,1.09633043598,4.23407658939,0.00199475595581,0.15962631355,0.0,472.9074469172322,473.2683742624931,472.3503881623494,473.8935284198812
2.1600000000000015,-0.578065252776,0.812843434982,14.8701064058,0.0701519558693,0.148869151385,0.0,-1.1221990808,1.14443169736,4.34452352304,0.00753915006662,0.172457453883,0.0,460.04744687046446,461.0869674358373,460.95123116297117,461.3891388457306
2.2200000000000015,-0.648441243071,0.882882219061,15.133047176,0.0704771239952,0.159581937809,0.0,-1.22465515121,1.19018140062,4.41961969962,0.000801605160521,0.188550249961,0.0,449.7522879120447,451.08396876440116,452.38768421953176,451.84469586822314
2.2800000000000016,-0.725170665144,0.955660363454,15.4003821353,0.0703915754529,0.170437957605,0.0,-1.33403051773,1.2357006401,4.49097565044,-0.00630145919238,0.157904911848,0.0,452.7037765703003,450.26117008782813,451.3694872773972,450.7958512094884
2.3400000000000016,-0.808143373889,1.0309466579,15.6689217077,0.0697311677404,0.180369311218,0.0,-1.43254895975,1.27377711739,4.46022612386,-0.0226425699576,0.17753022689,0.0,418.91016868764547,420.64100227076966,419.13395100070994,417.71122728970965
2.4000000000000017,-0.898163239155,1.10886065426,15.9407988172,0.068222587596,0.191416080028,0.0,-1.56917298535,1.32311925272,4.60142698473,-0.0306817533695,0.194780529453,0.0,473.6793445754237,475.034405594784,474.5686464187231,473.9510396126529
2.4600000000000017,-0.997196050182,1.18988920026,16.2239863838,0.0662364477329,0.203203782565,0.0,-1.7331407645,1.37748177992,4.8367264739,-0.0384446736131,0.199623304472,0.0,503.4950231318448,503.87800470758657,503.9697389422841,503.4079719495027
2.520000000000002,-1.10531788083,1.2737902289,16.5162285587,0.0635982845768,0.2148493392,0.0,-1.87199376417,1.41891488846,4.90399119013,-0.0583000614657,0.179767211881,0.0,456.89549771258424,455.34481811745826,457.4932839926078,455.9082339058481
2.580000000000002,-1.22298350592,1.36039443938,16.8169175733,0.0601998234124,0.225547774561,0.0,-2.05123559178,1.46736796152,5.11754880421,-0.0535150267701,0.175219508674,0.0,502.20028960557966,501.89694820215055,501.1703592584562,501.5162758105826
2.640000000000002,-1.35155987153,1.44979040638,17.1299120182,0.0575051836499,0.23575697485,0.0,-2.23561002906,1.51205045869,5.3141789498,-0.0316796476646,0.157388056389,0.0,500.9351355395507,499.660608373014,498.1572374089708,499.75054036321535
2.700000000000002,-1.49005449935,1.54147395986,17.4489331377,0.0557188809766,0.244900434039,0.0,-2.38167256437,1.5438604339,5.31942329301,-0.0262061279286,0.139847679612,0.0,444.25654638860505,442.837448784142,444.0704218548805,444.51898943039356
2.760000000000002,-1.63784715214,1.63511026927,17.7696893182,0.0544765969745,0.25310376496,0.0,-2.54545266232,1.57715986915,5.37175289363,-0.0115041069886,0.129604477918,0.0,460.86111989986114,460.0671532740783,458.8439649431319,460.0098642567474
2.820000000000002,-1.79459918788,1.73050308784,18.0895849783,0.0547341530744,0.260899418002,0.0,-2.6802915296,1.60257707475,5.29143689713,0.0248645612874,0.130565318183,0.0,417.63046975354587,417.73093363067426,415.94484304965306,419.11846839422896
2.880000000000002,-1.9601262051,1.82753917984,18.4066943043,0.0562893350326,0.268716339753,0.0,-2.8379393221,1.63205545238,5.27846356302,0.027950342288,0.129709963688,0.0,440.8060745289137,440.7510825606302,440.0810251857578,440.3365578999118
2.940000000000002,-2.13448710258,1.92620933623,18.7202017249,0.0582069800631,0.277225964664,0.0,-2.97480623721,1.65707151678,5.17184948775,0.0389684856862,0.158925783639,0.0,408.8619842553861,411.47712596291683,407.9888311327393,408.97208024725677
3.000000000000002,-2.31755133138,2.02647727229,19.0284999739,0.0603783953968,0.286648077496,0.0,-3.12813397598,1.68534408708,5.10453611985,0.0299587079096,0.152962988138,0.0,422.7209187650916,422.2314142819098,424.0514258354177,423.2772471017201
3.0600000000000023,-2.50962360697,2.12839693965,19.3315294865,0.0618529934793,0.29580042622,0.0,-3.27506189018,1.71208278355,4.99643423587,0.0107341920474,0.151678806062,0.0,409.5284912491949,409.4383392216756,409.84902895368623,408.1365541031132
3.1200000000000023,-2.71143857623,2.23209102136,19.6305680389,0.0625433727706,0.304833821217,0.0,-3.45287110681,1.74439482484,4.97102681241,0.0130074997635,0.148215043531,0.0,438.4722856373111,438.20604334322877,437.556752203499,437.74588132877125
3.1800000000000024,-2.9248689165,2.33788299633,19.9304810916,0.0632805733913,0.313902847089,0.0,-3.6622078233,1.78199827995,5.02510230001,0.0108046108043,0.156449317986,0.0,464.9796179281472,465.64468571028124,464.88187165429235,464.7090668211425
3.2400000000000024,-3.15011487917,2.44575485887,20.2306999994,0.0639253312984,0.323899572108,0.0,-3.84681130401,1.81373339448,4.98170471685,0.010628415449,0.181630408801,0.0,434.0051672101568,436.1405513395448,435.3564121780385,435.3415437050034
3.3000000000000025,-3.38743983058,2.5556884154,20.5306586724,0.0640121722105,0.335168457838,0.0,-4.06492472309,1.85068008063,5.01587682356,-0.0322042158608,0.197947600717,0.0,461.9102778365528,463.2279922588914,463.2510073250513,459.86995973100676
3.3600000000000025,-3.63792130814,2.66779199036,20.8321179395,0.062564791687,0.346876953417,0.0,-4.28541609472,1.88586735655,5.03176968114,-0.0115257203515,0.188849792006,0.0,459.1857654401664,458.49913894707964,457.2299823374224,458.87466617681554
3.4200000000000026,-3.90101506117,2.78182814987,21.1321140285,0.0621775916762,0.358059593816,0.0,-4.48530443583,1.91523944331,4.96754242803,0.00213629241699,0.180916221788,0.0,434.1222081977612,433.4904545093318,433.26479591582466,434.412275232951
3.4800000000000026,-4.17771805515,2.89784763719,21.4319340598,0.0626693822452,0.369016636909,0.0,-4.73896569234,1.95200320813,5.02509400965,0.018173905899,0.185814750271,0.0,475.4556751691261,475.8607521890803,474.49510942475814,475.72486851955233
3.5400000000000027,-4.46891190012,3.01591891606,21.7326214257,0.0633646568219,0.380587548924,0.0,-4.96839737802,1.9837075473,4.99689126412,-0.00676860290572,0.204107749186,0.0,449.14158971911326,450.6584777315673,452.0158740363683,450.00078413490803
